TranscriptClusterID	Chrom	Start	Stop	TotalProbes	AccessionID	Gene	mRNA	LocusType	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
TC0100002973.mm.1	chr1	121509758	121528465	50	NM_010483	Htr5b	NM_010483 // Htr5b // 5-hydroxytryptamine (serotonin) receptor 5B	refseq:NM:protein_coding:CODING	-1.19756666666667	6.42105333333333	-7.01090436502909	0.000405564852468658	0.340051680247966	0.217945484551195	-2.29352505313244
TC0100003050.mm.1	chr1	130932656	130940073	70	NM_001009940	Il19	NM_001009940 // Il19 // interleukin 19	refseq:NM:protein_coding:CODING	-0.728190000000001	6.30953166666667	-4.33182123836202	0.00482917159531841	0.548494906202589	-1.65436956562515	-1.6565594738142
TC0100003069.mm.1	chr1	132113547	132139685	200	NM_008795	Cdk18	NM_008795 // Cdk18 // cyclin-dependent kinase 18	refseq:NM:protein_coding:CODING	1.60022666666667	9.45578333333333	5.01050500021262	0.0023720355006441	0.475479194766839	-1.07177079080369	3.03190944908559
TC0100003204.mm.1	chr1	143999338	144004161	100	NM_009061	Rgs2	NM_009061 // Rgs2 // regulator of G-protein signaling 2	refseq:NM:protein_coding:CODING	-0.880719999999998	12.01081	-3.84102366743962	0.00842018303399667	0.569096288280454	-2.12960867732108	-1.841293999161
TC0100003264.mm.1	chr1	152516759	152766351	339	NM_016846	Rgl1	NM_016846 // Rgl1 // ral guanine nucleotide dissociation stimulator,-like 1	refseq:NM:protein_coding:CODING	0.812740000000002	10.3865266666667	3.91132351080575	0.00775823783442188	0.569096288280454	-2.05868689220546	1.75654434657199
TC0100003323.mm.1	chr1	156804166	156939626	301	NM_001159965	Ralgps2	NM_001159965 // Ralgps2 // Ral GEF with PH domain and SH3 binding motif 2	refseq:NM:protein_coding:CODING	-0.724823333333334	7.38952166666667	-5.01071672398352	0.00237153300486536	0.475479194766839	-1.07160194737369	-1.65269824109747
TC0100003524.mm.1	chr1	171051169	171064935	90	NM_010188	Fcgr3	NM_010188 // Fcgr3 // Fc receptor, IgG, low affinity III	refseq:NM:protein_coding:CODING	-1.3756	10.25773	-7.31516734414958	0.000321231213941588	0.33333498713844	0.36878125943325	-2.59475801445562
TC0100003531.mm.1	chr1	171173262	171197035	30	NM_025557	Pcp4l1	NM_025557 // Pcp4l1 // Purkinje cell protein 4-like 1	refseq:NM:protein_coding:CODING	-0.70532	7.98258333333333	-4.06027934484932	0.00653888386168208	0.569096288280454	-1.91156924875007	-1.63050628256552
TC0100003747.mm.1	chr1	185284726	185329401	350	NM_198653	Iars2	NM_198653 // Iars2 // isoleucine-tRNA synthetase 2, mitochondrial	refseq:NM:protein_coding:CODING	0.607713333333333	8.87134666666667	4.68600578593878	0.00330552865510767	0.529429470845015	-1.33984767905925	1.523842009508
TC0200000083.mm.1	chr2	10153543	10256529	189	NM_172471	Itih5	NM_172471 // Itih5 // inter-alpha (globulin) inhibitor H5	refseq:NM:protein_coding:CODING	1.74988	15.0601166666667	4.06086187210619	0.00653455611503755	0.569096288280454	-1.91100232383962	3.36330589745996
TC0200000382.mm.1	chr2	24336853	24351494	130	NM_001039701	Il1rn	NM_001039701 // Il1rn // interleukin 1 receptor antagonist	refseq:NM:protein_coding:CODING	-1.67442666666667	8.33511	-5.84752232924277	0.00107299714454786	0.378422580522786	-0.462011690218938	-3.19192480843173
TC0200000549.mm.1	chr2	31245823	31295989	121	NM_019681	Ncs1	NM_019681 // Ncs1 // neuronal calcium sensor 1	refseq:NM:protein_coding:CODING	-0.785336666666668	8.81226833333333	-7.89641973368421	0.000210242306102385	0.3006413014218	0.630542522462417	-1.72349446639426
TC0200000651.mm.1	chr2	36230426	36252272	206	NM_008969	Ptgs1	NM_008969 // Ptgs1 // prostaglandin-endoperoxide synthase 1	refseq:NM:protein_coding:CODING	-0.741409999999999	6.95208833333333	-3.7823561194991	0.00902087391442404	0.569096288280454	-2.18952548834049	-1.67180896230313
TC0200000804.mm.1	chr2	50066429	50193569	79	NM_177139	Lypd6	NM_177139 // Lypd6 // LY6/PLAUR domain containing 6	refseq:NM:protein_coding:CODING	1.3457	11.2408033333333	4.16126659056373	0.00583431078550969	0.569096288280454	-1.81426392540134	2.54153482634881
TC0200000923.mm.1	chr2	61578585	61654171	290	NM_001164071	Tank	NM_001164071 // Tank // TRAF family member-associated Nf-kappa B activator	refseq:NM:protein_coding:CODING	0.924243333333337	8.882965	4.80566373318616	0.00291990236024759	0.501143718925072	-1.23880892017841	1.89768867849511
TC0200001023.mm.1	chr2	70553072	70602014	270	NM_008077	Gad1	NM_008077 // Gad1 // glutamate decarboxylase 1	refseq:NM:protein_coding:CODING	-1.47217	7.136745	-5.36259709782869	0.00168116795143573	0.423469255725203	-0.801511923218625	-2.77438883916848
TC0200001749.mm.1	chr2	118861954	118882909	242	NM_019826	Ivd	NM_019826 // Ivd // isovaleryl coenzyme A dehydrogenase	refseq:NM:protein_coding:CODING	0.604520000000003	8.06206	6.62315472991394	0.000552536754621526	0.348210055814328	0.0104898688191222	1.52047279159053
TC0200001819.mm.1	chr2	121506723	121544860	228	NM_030234	Wdr76	NM_030234 // Wdr76 // WD repeat domain 76	refseq:NM:protein_coding:CODING	1.23027	7.69706166666667	4.04518950625624	0.00665211372038542	0.569096288280454	-1.92627774395176	2.34610893105358
TC0200001951.mm.1	chr2	129198764	129211616	274	NM_001159593	Slc20a1	NM_001159593 // Slc20a1 // solute carrier family 20, member 1	refseq:NM:protein_coding:CODING	-1.42039666666667	10.6870716666667	-5.14086239094659	0.00208428064569129	0.475479194766839	-0.969274734672177	-2.67659093275612
TC0200002077.mm.1	chr2	136713450	136782428	130	NM_011428	Snap25	NM_011428 // Snap25 // synaptosomal-associated protein 25	refseq:NM:protein_coding:CODING	-2.89065666666666	8.57104833333333	-4.87938938236917	0.00270771223435215	0.49648839140303	-1.17783553393505	-7.41607927897108
TC0200002157.mm.1	chr2	145167754	145642166	232	NM_053195	Slc24a3	NM_053195 // Slc24a3 // solute carrier family 24 (sodium/potassium/calcium exchanger), member 3	refseq:NM:protein_coding:CODING	-0.877249999999999	7.947415	-6.8564275935779	0.000457967065351505	0.340051680247966	0.137417367572677	-1.83687060244416
TC0200002300.mm.1	chr2	152754173	152765037	60	NM_053091	Cox4i2	NM_053091 // Cox4i2 // cytochrome c oxidase subunit IV isoform 2	refseq:NM:protein_coding:CODING	-1.12993666666667	8.225705	-4.41917230768161	0.00439075038941469	0.54533765094777	-1.57462094824435	-2.18849132712845
TC0200002721.mm.1	chr2	175469985	175483322	150	NM_001242943	Gm14436	NM_001242943 // Gm14436 // predicted gene 14436	refseq:NM:protein_coding:CODING	0.990750000000002	10.5701883333333	5.9064167327052	0.00101795041092446	0.376536863029161	-0.423209596256774	1.98721779820349
TC0200002738.mm.1	chr2	176521004	176533821	80	NM_001177404	Gm14431	NM_001177404 // Gm14431 // predicted gene 14431	refseq:NM:protein_coding:CODING	1.16872	10.7909666666667	7.03959662601062	0.000396608299570398	0.340051680247966	0.232603426745824	2.24812148707422
TC0200002748.mm.1	chr2	177464733	177479194	90	NM_001177568	Gm14420	NM_001177568 // Gm14420 // predicted gene 14420	refseq:NM:protein_coding:CODING	0.888400000000001	9.79725333333333	5.2209590343678	0.00192718395261142	0.456838139894704	-0.907730172555249	1.85112202493709
TC0200002812.mm.1	chr2	180984232	181017540	411	NM_028518	Col20a1	NM_028518 // Col20a1 // collagen, type XX, alpha 1	refseq:NM:protein_coding:CODING	3.54681	10.9491416666667	3.85423068826452	0.00829117626147014	0.569096288280454	-2.11621199003815	11.6868157971611
TC0200002972.mm.1	chr2	12106632	12301920	363	NM_001001309	Itga8	NM_001001309 // Itga8 // integrin alpha 8	refseq:NM:protein_coding:CODING	1.43677333333334	11.5107033333333	3.79020594432502	0.00893780731366763	0.569096288280454	-2.18147006397467	2.7071471956963
TC0200003192.mm.1	chr2	26457902	26516663	578	NM_008714	Notch1	NM_008714 // Notch1 // notch 1	refseq:NM:protein_coding:CODING	0.606639999999999	10.62197	4.76982581657005	0.00302979207355603	0.506888527898116	-1.26879912022382	1.52270872623854
TC0200003300.mm.1	chr2	32308471	32353329	363	NM_010065	Dnm1	NM_010065 // Dnm1 // dynamin 1	refseq:NM:protein_coding:CODING	-0.598466666666663	10.9756866666667	-4.67747329694321	0.00333515140565684	0.529429470845015	-1.34715167249959	-1.51410647979698
TC0200003682.mm.1	chr2	66673425	66784914	260	NM_009135	Scn7a	NM_009135 // Scn7a // sodium channel, voltage-gated, type VII, alpha	refseq:NM:protein_coding:CODING	3.18756666666667	11.6394433333333	4.47612572199394	0.00412904094807076	0.544552692302836	-1.52339876187594	9.11073007345063
TC0200004204.mm.1	chr2	101714285	101883027	257	NM_001083810	Prr5l	NM_001083810 // Prr5l // proline rich 5 like	refseq:NM:protein_coding:CODING	0.737330000000003	7.12023833333333	6.42014343493742	0.000653401161402786	0.348210055814328	-0.105432337719333	1.66708769796504
TC0200004410.mm.1	chr2	118277098	118373419	50	NM_201367	Gpr176	NM_201367 // Gpr176 // G protein-coupled receptor 176	refseq:NM:protein_coding:CODING	0.925306666666668	8.56615333333333	3.96918575475094	0.00725675295890044	0.569096288280454	-2.00102936056264	1.899087878872
TC0200004507.mm.1	chr2	122302191	122313730	170	NM_145395	Duoxa1	NM_145395 // Duoxa1 // dual oxidase maturation factor 1	refseq:NM:protein_coding:CODING	-0.880803333333334	6.82553166666667	-4.20480454220836	0.00555710250280954	0.569096288280454	-1.77291837663994	-1.84140035954479
TC0200004508.mm.1	chr2	122348892	122369162	193	NM_001013829	Shf	NM_001013829 // Shf // Src homology 2 domain containing F	refseq:NM:protein_coding:CODING	-0.93846	7.54955	-4.59751906282573	0.00362776816172017	0.536760309245573	-1.41624196428015	-1.91648140473115
TC0200004775.mm.1	chr2	145917479	145935014	230	NM_025820	Crnkl1	NM_025820 // Crnkl1 // Crn, crooked neck-like 1 (Drosophila)	refseq:NM:protein_coding:CODING	0.66231	9.839945	6.07198321823127	0.000879686229501561	0.356452173713037	-0.316808182519866	1.58261463114719
TC0200005341.mm.1	chr2	175690881	175703698	80	NM_001177404	Gm14431	NM_001177404 // Gm14431 // predicted gene 14431	refseq:NM:protein_coding:CODING	1.16872	10.7909666666667	7.03959662601062	0.000396608299570398	0.340051680247966	0.232603426745824	2.24812148707422
TC0200005342.mm.1	chr2	175785502	175801093	90	NM_001033123	Gm14288	NM_001033123 // Gm14288 // predicted gene 14288	refseq:NM:protein_coding:CODING	1.15488666666667	9.77806333333333	3.77955420820465	0.00905073103298714	0.569096288280454	-2.19240365989711	2.22666830991573
TC0200005344.mm.1	chr2	175918283	175931100	80	NM_001177405	Gm8898	NM_001177405 // Gm8898 // predicted gene 8898	refseq:NM:protein_coding:CODING	1.14329	9.89409833333333	5.62927735640927	0.0013087682875784	0.39189819925547	-0.610304779335324	2.20884165488981
TC0200005433.mm.1	chr2	181147653	181157015	90	NM_007906	Eef1a2	NM_007906 // Eef1a2 // eukaryotic translation elongation factor 1 alpha 2	refseq:NM:protein_coding:CODING	-1.14224	8.42428666666667	-5.04584523860834	0.0022898061018832	0.475479194766839	-1.04369542526297	-2.20723463477535
TC0200005506.mm.1	chr2	130872541	130906396	243	NR_015523	A730017L22Rik	NR_015523 // A730017L22Rik // RIKEN cDNA A730017L22 gene	refseq:NR:ncRNA:NONCODING	0.80723	8.20071833333333	8.77388883236212	0.000116276908450881	0.243726089855418	0.968737101766124	1.74984847515928
TC0300000224.mm.1	chr3	32529465	32579668	326	NM_024200	Mfn1	NM_024200 // Mfn1 // mitofusin 1	refseq:NM:protein_coding:CODING	0.596976666666665	10.077025	3.93575639851639	0.00754191589141171	0.569096288280454	-2.03426149603416	1.51254353406279
TC0300000500.mm.1	chr3	63295435	63383713	320	NM_001289462	Mme	NM_001289462 // Mme // membrane metallo endopeptidase	refseq:NM:protein_coding:CODING	1.34636333333333	8.79963166666667	4.83794216967632	0.00282477010780302	0.501143718925072	-1.2119944307285	2.54270366130993
TC0300000806.mm.1	chr3	90600215	90602702	40	NM_011310	S100a3	NM_011310 // S100a3 // S100 calcium binding protein A3	refseq:NM:protein_coding:CODING	-2.61503666666666	11.4220283333333	-5.03191496210465	0.00232182712699157	0.475479194766839	-1.05473628546433	-6.12638769097191
TC0300000959.mm.1	chr3	97032402	97053634	50	NM_001271628	Gja5	NM_001271628 // Gja5 // gap junction protein, alpha 5	refseq:NM:protein_coding:CODING	0.807733333333336	6.85619666666667	7.56391731979317	0.000267048073838786	0.305320918239408	0.484856203660077	1.75045907594448
TC0300001031.mm.1	chr3	102469919	102521013	59	NM_001112698	Ngf	NM_001112698 // Ngf // nerve growth factor	refseq:NM:protein_coding:CODING	-1.44107	9.91150166666667	-3.7309290601077	0.00958675187118772	0.569096288280454	-2.24259276440387	-2.71522169994257
TC0300002273.mm.1	chr3	86786150	86920884	208	NM_001195496	Dclk2	NM_001195496 // Dclk2 // doublecortin-like kinase 2	refseq:NM:protein_coding:CODING	0.628846666666666	9.4917	5.70919587128818	0.00121617144141924	0.378422580522786	-0.555166958647636	1.54632831843251
TC0300002369.mm.1	chr3	90385233	90389938	180	NM_011988	Slc27a3	NM_011988 // Slc27a3 // solute carrier family 27 (fatty acid transporter), member 3	refseq:NM:protein_coding:CODING	-0.652946666666665	7.84383	-5.86898833763078	0.00105254923057304	0.378422580522786	-0.447810174742361	-1.57237645582985
TC0300002571.mm.1	chr3	99199344	99199453	30	NR_105852	Mir6481	NR_105852 // Mir6481 // microRNA mir-6481	refseq:NR:ncRNA:NONCODING	-0.69722	5.57206333333333	-4.83554401665245	0.0028317162736629	0.501143718925072	-1.21398023496721	-1.6213774686285
TC0300002879.mm.1	chr3	123526166	123690852	286	NM_031186	Ndst3	NM_031186 // Ndst3 // N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3	refseq:NM:protein_coding:CODING	1.63432	9.61739666666667	4.56793890594174	0.00374327567854804	0.544552692302836	-1.44210103977433	3.10441192133762
TC0300002959.mm.1	chr3	131318985	131344940	100	NM_028943	Sgms2	NM_028943 // Sgms2 // sphingomyelin synthase 2	refseq:NM:protein_coding:CODING	-1.35486	9.20717333333333	-4.9178815995329	0.00260389342482434	0.493837491123861	-1.14638463594265	-2.55772294752862
TC0300003133.mm.1	chr3	151730922	151749959	149	NM_133871	Ifi44	NM_133871 // Ifi44 // interferon-induced protein 44	refseq:NM:protein_coding:CODING	-1.35754666666667	6.03873333333333	-5.83171534726256	0.00108834436405864	0.378422580522786	-0.472512658286943	-2.56249051880348
TC0400000499.mm.1	chr4	46038935	46116032	225	NM_021883	Tmod1	NM_021883 // Tmod1 // tropomodulin 1	refseq:NM:protein_coding:CODING	1.76773	7.67369833333333	6.08673141246446	0.000868447921290828	0.356452173713037	-0.307518739716984	3.40517749328058
TC0400000736.mm.1	chr4	65124174	65358350	250	NM_021362	Pappa	NM_021362 // Pappa // pregnancy-associated plasma protein A	refseq:NM:protein_coding:CODING	2.85403333333333	8.54805333333333	8.3265988926615	0.00015620713228119	0.3006413014218	0.804214481911968	7.23018886491305
TC0400000961.mm.1	chr4	95557507	95926939	354	NM_001113412	Fggy	NM_001113412 // Fggy // FGGY carbohydrate kinase domain containing	refseq:NM:protein_coding:CODING	0.790266666666667	6.83157	6.365152546493	0.000684248611497891	0.348210055814328	-0.137741511210324	1.7293940929786
TC0400001005.mm.1	chr4	99656299	99658671	60	NM_010425	Foxd3	NM_010425 // Foxd3 // forkhead box D3	refseq:NM:protein_coding:CODING	0.774293333333333	8.27057333333333	4.39495935621447	0.00450762248702237	0.54533765094777	-1.59658213549406	1.7103520746438
TC0400001034.mm.1	chr4	101419277	101467771	159	NM_001177602	Ak4	NM_001177602 // Ak4 // adenylate kinase 4	refseq:NM:protein_coding:CODING	-1.17106666666667	7.37301666666667	-7.69803431768704	0.000242236975448822	0.3006413014218	0.544883228812989	-2.25178122425652
TC0400001510.mm.1	chr4	129058271	129085886	170	NM_029219	Rnf19b	NM_029219 // Rnf19b // ring finger protein 19B	refseq:NM:protein_coding:CODING	-0.753573333333334	10.61625	-4.52745278748477	0.003908146310219	0.544552692302836	-1.47775685746423	-1.68596353519096
TC0400002713.mm.1	chr4	56991972	57143437	373	NM_019427	Epb4.1l4b	NM_019427 // Epb4.1l4b // erythrocyte protein band 4.1-like 4b	refseq:NM:protein_coding:CODING	0.641586666666667	8.03123333333333	6.46269301078752	0.000630623067251537	0.348210055814328	-0.0807019851166917	1.56004394242339
TC0400002799.mm.1	chr4	63367125	63410714	280	NM_001045514	Akna	NM_001045514 // Akna // AT-hook transcription factor	refseq:NM:protein_coding:CODING	0.62566	8.46203666666667	4.83419251572827	0.00283563935508767	0.501143718925072	-1.21509980496584	1.54291651301001
TC0400002847.mm.1	chr4	70216856	70410443	496	NM_145990	Cdk5rap2	NM_145990 // Cdk5rap2 // CDK5 regulatory subunit associated protein 2	refseq:NM:protein_coding:CODING	0.917846666666668	9.78772	4.18108209051025	0.00570626924402538	0.569096288280454	-1.79540115187189	1.88929327238322
TC0400003027.mm.1	chr4	88910557	88910662	30	NR_029747	Mir31	NR_029747 // Mir31 // microRNA 31	refseq:NR:ncRNA:NONCODING	-1.06144333333333	7.136315	-6.76433552499824	0.000492891934839834	0.348210055814328	0.0880887376729671	-2.08701841937789
TC0400003124.mm.1	chr4	98936665	99120915	645	NM_026082	Dock7	NM_026082 // Dock7 // dedicator of cytokinesis 7	refseq:NM:protein_coding:CODING	0.718853333333337	12.3660866666667	4.12617076861123	0.00606905857427876	0.569096288280454	-1.84785753376259	1.6458733599551
TC0400003629.mm.1	chr4	130253495	130279205	160	NM_001253386	Serinc2	NM_001253386 // Serinc2 // serine incorporator 2	refseq:NM:protein_coding:CODING	-0.923873333333335	8.60668	-4.62528019877119	0.00352300657762583	0.530396223229963	-1.39211991136412	-1.89720205120296
TC0400003725.mm.1	chr4	134127406	134128789	50	NM_080559	Sh3bgrl3	NM_080559 // Sh3bgrl3 // SH3 domain binding glutamic acid-rich protein-like 3	refseq:NM:protein_coding:CODING	-0.626226666666664	11.9955	-5.25672333462951	0.00186141174599376	0.445905615685534	-0.880596720508156	-1.54352266404272
TC0400004009.mm.1	chr4	148004259	148038821	310	NM_011929	Clcn6	NM_011929 // Clcn6 // chloride channel 6	refseq:NM:protein_coding:CODING	0.710113333333336	10.3666066666667	5.12037320589095	0.00212676727008879	0.475479194766839	-0.985192249043146	1.63593262550442
TC0400004104.mm.1	chr4	153373221	153482830	84	NM_001099299	Ajap1	NM_001099299 // Ajap1 // adherens junction associated protein 1	refseq:NM:protein_coding:CODING	0.804040000000001	13.9247466666667	3.85443877744227	0.00828916131055893	0.569096288280454	-2.11600118197248	1.74598359054057
TC0400004170.mm.1	chr4	156165290	156197488	508	NM_021604	Agrn	NM_021604 // Agrn // agrin	refseq:NM:protein_coding:CODING	0.908343333333335	12.9622383333333	6.28920721894151	0.000729631451017553	0.348210055814328	-0.183015557409576	1.87688900290041
TC0500000084.mm.1	chr5	13124816	13603485	366	NM_001243072	Sema3a	NM_001243072 // Sema3a // sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	refseq:NM:protein_coding:CODING	-1.56784666666667	7.99339666666667	-5.70698437010995	0.00121863113832726	0.378422580522786	-0.556679624607313	-2.96461891555038
TC0500000170.mm.1	chr5	21186267	21291701	386	NM_175437	Gsap	NM_175437 // Gsap // gamma-secretase activating protein	refseq:NM:protein_coding:CODING	0.92384	9.21690333333333	5.7309165569295	0.00119231145740371	0.378422580522786	-0.540349378785169	1.89715821703426
TC0500000425.mm.1	chr5	37735519	37739820	65	NM_001081106	Cytl1	NM_001081106 // Cytl1 // cytokine-like 1	refseq:NM:protein_coding:CODING	-5.05263333333333	9.19956666666667	-4.53700898916274	0.00386850580786318	0.544552692302836	-1.46931334246424	-33.1890017816624
TC0500000642.mm.1	chr5	66745835	67057159	500	NM_001001980	Limch1	NM_001001980 // Limch1 // LIM and calponin homology domains 1	refseq:NM:protein_coding:CODING	0.814346666666667	9.14353666666667	6.37626825170655	0.000677881058803197	0.348210055814328	-0.131178793465692	1.75850162321317
TC0500000860.mm.1	chr5	91517615	91626894	80	NM_145562	Parm1	NM_145562 // Parm1 // prostate androgen-regulated mucin-like protein 1	refseq:NM:protein_coding:CODING	-1.20365	8.312055	-5.06851534626287	0.0022387591832382	0.475479194766839	-1.02579902456385	-2.30321645311802
TC0500001112.mm.1	chr5	108660331	108685446	286	NM_008325	Idua	NM_008325 // Idua // iduronidase, alpha-L-	refseq:NM:protein_coding:CODING	0.717776666666667	7.09011166666667	4.82272650488771	0.00286917072528205	0.501143718925072	-1.22461125282663	1.64464552187038
TC0500001399.mm.1	chr5	122643911	122691432	224	NM_001038839	P2rx7	NM_001038839 // P2rx7 // purinergic receptor P2X, ligand-gated ion channel, 7	refseq:NM:protein_coding:CODING	1.48974333333333	10.043375	3.94008626662905	0.00750428596817389	0.569096288280454	-2.02994499342208	2.808390072596
TC0500001506.mm.1	chr5	129584155	129608875	140	NM_011846	Mmp17	NM_011846 // Mmp17 // matrix metallopeptidase 17	refseq:NM:protein_coding:CODING	1.25698	8.98438	3.75084743772397	0.00936303321698204	0.569096288280454	-2.22197878017646	2.38994927775184
TC0500002346.mm.1	chr5	45697181	45857615	180	NM_001163073	Lcorl	NM_001163073 // Lcorl // ligand dependent nuclear receptor corepressor-like	refseq:NM:protein_coding:CODING	0.628126666666668	8.35557666666667	4.18115020701895	0.00570583455801796	0.569096288280454	-1.79533644041605	1.54555679112785
TC0500002528.mm.1	chr5	67618139	67847432	547	NM_001038999	Atp8a1	NM_001038999 // Atp8a1 // ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1	refseq:NM:protein_coding:CODING	1.11246	9.05514	3.90660947630793	0.00780076520974226	0.569096288280454	-2.06341276144159	2.16214008758525
TC0500002580.mm.1	chr5	72755718	72868483	221	NM_001113460	Tec	NM_001113460 // Tec // tec protein tyrosine kinase	refseq:NM:protein_coding:CODING	-1.01546666666667	9.01460666666667	-4.45494431702688	0.00422426701333453	0.544552692302836	-1.54237758422316	-2.02155669751028
TC0500002592.mm.1	chr5	73322199	73338947	101	NM_026950	Ociad2	NM_026950 // Ociad2 // OCIA domain containing 2	refseq:NM:protein_coding:CODING	-1.02829	9.664335	-7.9033289110394	0.000209219012522009	0.3006413014218	0.633460263757217	-2.03960531132748
TC0500002666.mm.1	chr5	83278122	83355195	155	NM_153801	Tecrl	NM_153801 // Tecrl // trans-2,3-enoyl-CoA reductase-like	refseq:NM:protein_coding:CODING	-2.23585	6.82894166666667	-13.9599742070041	7.89988712604904e-06	0.0812550786682049	2.10869094389996	-4.71040138270321
TC0500003496.mm.1	chr5	139706693	139736336	231	NM_174850	Micall2	NM_174850 // Micall2 // MICAL-like 2	refseq:NM:protein_coding:CODING	1.56972333333333	9.097425	3.83816140949042	0.00844843513005527	0.569096288280454	-2.13251647971777	2.9684778195416
TC0500003694.mm.1	chr5	151037515	151233836	250	NM_001163493	Stard13	NM_001163493 // Stard13 // StAR-related lipid transfer (START) domain containing 13	refseq:NM:protein_coding:CODING	0.688636666666669	11.631745	4.80270543456031	0.00292880080634459	0.501143718925072	-1.24127577758855	1.61175970070374
TC0600000415.mm.1	chr6	40571357	40572417	27	NM_146383	Olfr460	NM_146383 // Olfr460 // olfactory receptor 460	refseq:NM:protein_coding:CODING	-0.872056666666666	5.38147833333333	-6.42330870173049	0.000651674626999405	0.348210055814328	-0.103584598028756	-1.83027022482062
TC0600000454.mm.1	chr6	42245935	42250444	100	NM_029555	Gstk1	NM_029555 // Gstk1 // glutathione S-transferase kappa 1	refseq:NM:protein_coding:CODING	1.07812	7.32853	3.99969591116662	0.00700695588780435	0.569096288280454	-1.97088775255474	2.111283039559
TC0600000591.mm.1	chr6	50110241	50198598	230	NM_001164733	Mpp6	NM_001164733 // Mpp6 // membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)	refseq:NM:protein_coding:CODING	-0.658943333333331	9.037185	-6.26295052871183	0.000746115893096345	0.348210055814328	-0.198846663685604	-1.57892575460013
